session,experiment,rolling_63d_correlation
2021-02-18,S07,0.1300203646605835
2021-02-19,S07,0.13103237206196214
2021-02-22,S07,0.2111513959253502
2021-02-23,S07,0.21332770657905226
2021-02-24,S07,0.20813502509921433
2021-02-25,S07,0.26706663143939774
2021-02-26,S07,0.25415716541528277
2021-03-01,S07,0.2921470778612139
2021-03-02,S07,0.3065238730639088
2021-03-03,S07,0.3521438499308707
2021-03-04,S07,0.33662016037569487
2021-03-05,S07,0.3084140893370287
2021-03-08,S07,0.31624205088172397
2021-03-09,S07,0.36035716167370174
2021-03-10,S07,0.35951588204265905
2021-03-11,S07,0.3567588520477096
2021-03-12,S07,0.38220512284025643
2021-03-15,S07,0.38897776092556785
2021-03-16,S07,0.3890144984156069
2021-03-17,S07,0.38664789173117703
2021-03-18,S07,0.40547530196717024
2021-03-19,S07,0.40477571601492146
2021-03-22,S07,0.39465571615077966
2021-03-23,S07,0.4009539487640768
2021-03-24,S07,0.4049702599204147
2021-03-25,S07,0.4075473734534784
2021-03-26,S07,0.4083210735732641
2021-03-29,S07,0.4083254011075765
2021-03-30,S07,0.3971951289817898
2021-03-31,S07,0.39929403054304663
2021-04-01,S07,0.39644425924089255
2021-04-05,S07,0.38434192352754604
2021-04-06,S07,0.3779893069934177
2021-04-07,S07,0.376666694663517
2021-04-08,S07,0.36879323664500224
2021-04-09,S07,0.3687290847788803
2021-04-12,S07,0.3688630916104207
2021-04-13,S07,0.3632308059241769
2021-04-14,S07,0.3513235973813769
2021-04-15,S07,0.33292560950788663
2021-04-16,S07,0.32885290925559885
2021-04-19,S07,0.346042540826656
2021-04-20,S07,0.3703341065406194
2021-04-21,S07,0.3801430970884226
2021-04-22,S07,0.37862568140926883
2021-04-23,S07,0.37611779566979336
2021-04-26,S07,0.3872883970176017
2021-04-27,S07,0.38542743237158467
2021-04-28,S07,0.3740403735542908
2021-04-29,S07,0.3728417231176093
2021-04-30,S07,0.3609806719003035
2021-05-03,S07,0.3409310030128669
2021-05-04,S07,0.296654826993362
2021-05-05,S07,0.2952096395711042
2021-05-06,S07,0.2963948383025182
2021-05-07,S07,0.3032926468835314
2021-05-10,S07,0.32306258958878425
2021-05-11,S07,0.31079446018114626
2021-05-12,S07,0.3153577562922141
2021-05-13,S07,0.3105647849683648
2021-05-14,S07,0.3200083722394233
2021-05-17,S07,0.3196288738844896
2021-05-18,S07,0.31498786046628313
2021-05-19,S07,0.31607743068276734
2021-05-20,S07,0.3419644279965843
2021-05-21,S07,0.32950372561956404
2021-05-24,S07,0.33078777558311184
2021-05-25,S07,0.33108309187651774
2021-05-26,S07,0.3086096585576132
2021-05-27,S07,0.3363308216948676
2021-05-28,S07,0.29695998747713226
2021-06-01,S07,0.28025966688244286
2021-06-02,S07,0.22705334324599152
2021-06-03,S07,0.23522222159369416
2021-06-04,S07,0.2806096664633179
2021-06-07,S07,0.2622694079307435
2021-06-08,S07,0.1587392654693359
2021-06-09,S07,0.16220701454204578
2021-06-10,S07,0.1712048174456148
2021-06-11,S07,0.16931163106623373
2021-06-14,S07,0.15365189464994042
2021-06-15,S07,0.14300067526021507
2021-06-16,S07,0.13956889228418434
2021-06-17,S07,0.11631854408388739
2021-06-18,S07,0.1618673440943913
2021-06-21,S07,0.20871135913014188
2021-06-22,S07,0.17936168462945223
2021-06-23,S07,0.16896378847262936
2021-06-24,S07,0.16156765599066802
2021-06-25,S07,0.15481371345309314
2021-06-28,S07,0.1526263599671691
2021-06-29,S07,0.1606430274978409
2021-06-30,S07,0.15777905904292028
2021-07-01,S07,0.15417611488188523
2021-07-02,S07,0.1815427689068823
2021-07-06,S07,0.18518008182745696
2021-07-07,S07,0.16515807671282765
2021-07-08,S07,0.17197915941572414
2021-07-09,S07,0.20812393067945129
2021-07-12,S07,0.20130944056136663
2021-07-13,S07,0.21491605647051049
2021-07-14,S07,0.2340725713624217
2021-07-15,S07,0.27961836410781554
2021-07-16,S07,0.2767448343196247
2021-07-19,S07,0.23331080319182582
2021-07-20,S07,0.29500243083916344
2021-07-21,S07,0.29727225886992525
2021-07-22,S07,0.29778572549654686
2021-07-23,S07,0.28500805858667877
2021-07-26,S07,0.28660076745849705
2021-07-27,S07,0.28998776336213883
2021-07-28,S07,0.2835015419757233
2021-07-29,S07,0.2620145817524094
2021-07-30,S07,0.29798520516900523
2021-08-02,S07,0.29549226683348473
2021-08-03,S07,0.3083060800088335
2021-08-04,S07,0.31661899123010623
2021-08-05,S07,0.3386647145138935
2021-08-06,S07,0.3300569469383189
2021-08-09,S07,0.328595692323325
2021-08-10,S07,0.3509871555478045
2021-08-11,S07,0.35654209858474567
2021-08-12,S07,0.3629089749889423
2021-08-13,S07,0.3439822133122316
2021-08-16,S07,0.34854563635872066
2021-08-17,S07,0.35563060402113666
2021-08-18,S07,0.32369923107776755
2021-08-19,S07,0.32896946837568003
2021-08-20,S07,0.3189279188556799
2021-08-23,S07,0.31406142425286177
2021-08-24,S07,0.3151684695741283
2021-08-25,S07,0.31439991210715124
2021-08-26,S07,0.31160787544424184
2021-08-27,S07,0.3095083042020911
2021-08-30,S07,0.3091212968931475
2021-08-31,S07,0.31384265383097937
2021-09-01,S07,0.3027281238247897
2021-09-02,S07,0.2721640219394728
2021-09-03,S07,0.27022625991200483
2021-09-07,S07,0.2825218710811015
2021-09-08,S07,0.274354808501596
2021-09-09,S07,0.26390147658438023
2021-09-10,S07,0.2504213319800385
2021-09-13,S07,0.2502968841252941
2021-09-14,S07,0.24025215009952275
2021-09-15,S07,0.23802796613874774
2021-09-16,S07,0.23055909828415383
2021-09-17,S07,0.1751707401289662
2021-09-20,S07,0.11445691327742834
2021-09-21,S07,0.1271262905639038
2021-09-22,S07,0.09438000374957618
2021-09-23,S07,0.10592044977473385
2021-09-24,S07,0.10388871927213174
2021-09-27,S07,0.11494087544274252
2021-09-28,S07,0.16272310843787327
2021-09-29,S07,0.16276911888643672
2021-09-30,S07,0.11167783762101449
2021-10-01,S07,0.07822339502872576
2021-10-04,S07,0.1406440133546953
2021-10-05,S07,0.16756298138859863
2021-10-06,S07,0.16967658364876154
2021-10-07,S07,0.13883442375582875
2021-10-08,S07,0.14912400320803254
2021-10-11,S07,0.161588911888206
2021-10-12,S07,0.17010078169125278
2021-10-13,S07,0.16599131581906287
2021-10-14,S07,0.1886352553825451
2021-10-15,S07,0.2316207699069632
2021-10-18,S07,0.1479373976437821
2021-10-19,S07,0.13185151740244844
2021-10-20,S07,0.13082580690125145
2021-10-21,S07,0.13437940512051608
2021-10-22,S07,0.13194289761204725
2021-10-25,S07,0.11855090408007249
2021-10-26,S07,0.1232095017661722
2021-10-27,S07,0.12503029645572927
2021-10-28,S07,0.11459201961167333
2021-10-29,S07,0.11452148703550526
2021-11-01,S07,0.1167916806254822
2021-11-02,S07,0.10798715986777448
2021-11-03,S07,0.059912451445857336
2021-11-04,S07,0.06047803704437501
2021-11-05,S07,0.06555590973033197
2021-11-08,S07,0.06425350665519237
2021-11-09,S07,0.04581964653995166
2021-11-10,S07,0.04808070854510017
2021-11-11,S07,0.0477730293448972
2021-11-12,S07,0.05423429875305882
2021-11-15,S07,0.06028977656249146
2021-11-16,S07,0.08171969643223424
2021-11-17,S07,0.08105471712113413
2021-11-18,S07,0.0857255260663901
2021-11-19,S07,0.08412525554379205
2021-11-22,S07,0.09975723751810976
2021-11-23,S07,0.09515953407874932
2021-11-24,S07,0.09784677211412696
2021-11-26,S07,0.08099063374063696
2021-11-29,S07,0.04836688801344804
2021-11-30,S07,0.047534464232700434
2021-12-01,S07,0.09998811891829276
2021-12-02,S07,0.13834169168395358
2021-12-03,S07,0.17264766117453256
2021-12-06,S07,0.14635466674140057
2021-12-07,S07,0.24029592280830703
2021-12-08,S07,0.24462077053003153
2021-12-09,S07,0.27008219071021344
2021-12-10,S07,0.27591270301949494
2021-12-13,S07,0.2911941632839458
2021-12-14,S07,0.2927192636561439
2021-12-15,S07,0.314663586235938
2021-12-16,S07,0.35099878764441156
2021-12-17,S07,0.3660423019043405
2021-12-20,S07,0.36473653548745444
2021-12-21,S07,0.40163549239429125
2021-12-22,S07,0.40042414174877977
2021-12-23,S07,0.40263744282902575
2021-12-27,S07,0.4165794139259043
2021-12-28,S07,0.40407942740757996
2021-12-29,S07,0.404077410856086
2021-12-30,S07,0.4506337980075799
2021-12-31,S07,0.48369185571854906
2022-01-03,S07,0.44819689228884424
2022-01-04,S07,0.4447042601099438
2022-01-05,S07,0.4407234282851598
2022-01-06,S07,0.43802097260822
2022-01-07,S07,0.4419222261450923
2022-01-10,S07,0.42441110613710065
2022-01-11,S07,0.4255982613959993
2022-01-12,S07,0.42545718924996706
2022-01-13,S07,0.4385406685801937
2022-01-14,S07,0.43952237463717836
2022-01-18,S07,0.4636573694100793
2022-01-19,S07,0.4132752696375573
2022-01-20,S07,0.37886652030946427
2022-01-21,S07,0.37083052277760453
2022-01-24,S07,0.37481127374213513
2022-01-25,S07,0.3749072875251561
2022-01-26,S07,0.3761371277868896
2022-01-27,S07,0.37612619056647095
2022-01-28,S07,0.37866476478103517
2022-01-31,S07,0.41345565943940765
2022-02-01,S07,0.4151618297354869
2022-02-02,S07,0.4274208828366572
2022-02-03,S07,0.4470881917821273
2022-02-04,S07,0.4402975005580186
2022-02-07,S07,0.43914602291417204
2022-02-08,S07,0.4219398161414156
2022-02-09,S07,0.44187128772162554
2022-02-10,S07,0.4489985436605685
2022-02-11,S07,0.45513373684041997
2022-02-14,S07,0.4501841652467956
2022-02-15,S07,0.3879596261909983
2022-02-16,S07,0.38316021383865023
2022-02-17,S07,0.35414779380522116
2022-02-18,S07,0.34262672054215665
2022-02-22,S07,0.3428890310113336
2022-02-23,S07,0.3383238614870804
2022-02-24,S07,0.35941014044555086
2022-02-25,S07,0.3413679567059304
2022-02-28,S07,0.3544763022892362
2022-03-01,S07,0.38087446280914505
2022-03-02,S07,0.38971733992660207
2022-03-03,S07,0.37879196804652837
2022-03-04,S07,0.37291238616371
2022-03-07,S07,0.39831093067439427
2022-03-08,S07,0.3219093592564581
2022-03-09,S07,0.27058924399987117
2022-03-10,S07,0.26863733474609736
2022-03-11,S07,0.2540646489836036
2022-03-14,S07,0.2508658604664936
2022-03-15,S07,0.25695002034637987
2022-03-16,S07,0.26720458971173294
2022-03-17,S07,0.25751247007495787
2022-03-18,S07,0.23628533196871584
2022-03-21,S07,0.24048710522253616
2022-03-22,S07,0.24122025266660266
2022-03-23,S07,0.23056036761540907
2022-03-24,S07,0.21929695237438274
2022-03-25,S07,0.2181280903761418
2022-03-28,S07,0.18590809171898334
2022-03-29,S07,0.19996412360074906
2022-03-30,S07,0.20581546146736474
2022-03-31,S07,0.2143824253229912
2022-04-01,S07,0.20673427373413633
2022-04-04,S07,0.18883235004015647
2022-04-05,S07,0.20294923280211188
2022-04-06,S07,0.20166097387765528
2022-04-07,S07,0.19881907739063048
2022-04-08,S07,0.19581532948881292
2022-04-11,S07,0.17750784441239514
2022-04-12,S07,0.17712175580919517
2022-04-13,S07,0.18328541210088234
2022-04-14,S07,0.15940974287431528
2022-04-18,S07,0.16089501509545176
2022-04-19,S07,0.12824663750686113
2022-04-20,S07,0.14744177366282213
2022-04-21,S07,0.16316361294355983
2022-04-22,S07,0.12930411115029294
2022-04-25,S07,0.13012199137938413
2022-04-26,S07,0.12945911143627528
2022-04-27,S07,0.1306775591850051
2022-04-28,S07,0.11112129222979555
2022-04-29,S07,0.09330275417076245
2022-05-02,S07,0.0623863838440299
2022-05-03,S07,0.06407949776001505
2022-05-04,S07,0.053596032705098086
2022-05-05,S07,0.03907441749145172
2022-05-06,S07,0.04351658156128937
2022-05-09,S07,0.0686068560276468
2022-05-10,S07,0.08828740497348407
2022-05-11,S07,0.07473204591271788
2022-05-12,S07,0.06463532624072038
2022-05-13,S07,0.08511561531730377
2022-05-16,S07,0.08669656208799795
2022-05-17,S07,0.12439865862226027
2022-05-18,S07,0.13747127136373288
2022-05-19,S07,0.14243862283915443
2022-05-20,S07,0.14941982456890207
2022-05-23,S07,0.16678704927540033
2022-05-24,S07,0.17314907846217711
2022-05-25,S07,0.1753561348271213
2022-05-26,S07,0.1756978088660555
2022-05-27,S07,0.18727984537359152
2022-05-31,S07,0.17585702266661338
2022-06-01,S07,0.17477913099510228
2022-06-02,S07,0.17296652437044457
2022-06-03,S07,0.15425378296201817
2022-06-06,S07,0.10928501123199491
2022-06-07,S07,0.18923288608819536
2022-06-08,S07,0.19459102621771118
2022-06-09,S07,0.20730116625943765
2022-06-10,S07,0.19240596512909797
2022-06-13,S07,0.23866745269904993
2022-06-14,S07,0.2272138721983684
2022-06-15,S07,0.2110019291627747
2022-06-16,S07,0.2578559003115992
2022-06-17,S07,0.2709704238209525
2022-06-21,S07,0.2049058606142104
2022-06-22,S07,0.19936240938967506
2022-06-23,S07,0.16449567532829884
2022-06-24,S07,0.21337398936653598
2022-06-27,S07,0.20810448738578918
2022-06-28,S07,0.20222318231018488
2022-06-29,S07,0.1871013837996082
2022-06-30,S07,0.1866589502071347
2022-07-01,S07,0.1800764744234533
2022-07-05,S07,0.1923758806954232
2022-07-06,S07,0.1933802165899312
2022-07-07,S07,0.20701521614591964
2022-07-08,S07,0.20245708656376585
2022-07-11,S07,0.2093629394227635
2022-07-12,S07,0.19332850333039545
2022-07-13,S07,0.20545856116049596
2022-07-14,S07,0.20315708288186535
2022-07-15,S07,0.2042695779628418
2022-07-18,S07,0.20088913199902106
2022-07-19,S07,0.20051721126663175
2022-07-20,S07,0.20947806666143307
2022-07-21,S07,0.19392201974597148
2022-07-22,S07,0.19446720444832136
2022-07-25,S07,0.21703479457871808
2022-07-26,S07,0.21593362722091453
2022-07-27,S07,0.21894112604846122
2022-07-28,S07,0.21894225541779533
2022-07-29,S07,0.24675970019373622
2022-08-01,S07,0.252864924429064
2022-08-02,S07,0.2390738412886236
2022-08-03,S07,0.23148685200976774
2022-08-04,S07,0.236288263707374
2022-08-05,S07,0.2373165804471766
2022-08-08,S07,0.23480507076170457
2022-08-09,S07,0.2048201863271105
2022-08-10,S07,0.20484042519182405
2022-08-11,S07,0.20860784784625117
2022-08-12,S07,0.20676160119347683
2022-08-15,S07,0.17869518273160517
2022-08-16,S07,0.17404292709607555
2022-08-17,S07,0.1740449227644915
2022-08-18,S07,0.16001800818895337
2022-08-19,S07,0.17479272911308055
2022-08-22,S07,0.1784370092715215
2022-08-23,S07,0.14979591805458115
2022-08-24,S07,0.14021666071353941
2022-08-25,S07,0.13521918843507952
2022-08-26,S07,0.12934497085439461
2022-08-29,S07,0.11274101107193338
2022-08-30,S07,0.10740366407716398
2022-08-31,S07,0.10128077698871252
2022-09-01,S07,0.0983848557784226
2022-09-02,S07,0.10672437022172286
2022-09-06,S07,0.11036377293538642
2022-09-07,S07,0.09968099176419505
2022-09-08,S07,0.09654395573705259
2022-09-09,S07,0.08506712849315372
2022-09-12,S07,0.1092993991665264
2022-09-13,S07,0.0860110472013912
2022-09-14,S07,0.07790047891667783
2022-09-15,S07,0.07620698664690843
2022-09-16,S07,-0.015463552936887153
2022-09-19,S07,-0.01963193225721739
2022-09-20,S07,0.07501681398161301
2022-09-21,S07,0.05637375343045034
2022-09-22,S07,0.10453661309011883
2022-09-23,S07,-0.007159134781496237
2022-09-26,S07,0.007181075358573016
2022-09-27,S07,0.0451965771655996
2022-09-28,S07,0.03370342478449895
2022-09-29,S07,0.03976826734603601
2022-09-30,S07,0.051890826416635435
2022-10-03,S07,0.03473670840699499
2022-10-04,S07,0.03443808641099656
2022-10-05,S07,-0.01816457377097628
2022-10-06,S07,0.015728239651389735
2022-10-07,S07,0.05489831476492146
2022-10-10,S07,0.09730204920668306
2022-10-11,S07,0.10404289097161075
2022-10-12,S07,0.10580694821387295
2022-10-13,S07,0.08262273188294032
2022-10-14,S07,0.14152684775240446
2022-10-17,S07,0.19023768138885497
2022-10-18,S07,0.19485864769394676
2022-10-19,S07,0.22258053329388072
2022-10-20,S07,0.22434013010619047
2022-10-21,S07,0.18391513737756865
2022-10-24,S07,0.18421881247503216
2022-10-25,S07,0.20824990561150616
2022-10-26,S07,0.20045729316620856
2022-10-27,S07,0.19259419586928006
2022-10-28,S07,0.21836032769343755
2022-10-31,S07,0.2452668272351917
2022-11-01,S07,0.23934782992969483
2022-11-02,S07,0.21282759213075747
2022-11-03,S07,0.22186401712136158
2022-11-04,S07,0.19740985523234986
2022-11-07,S07,0.1992143315952554
2022-11-08,S07,0.20714653156488502
2022-11-09,S07,0.22005903139810928
2022-11-10,S07,0.23995001632517177
2022-11-11,S07,0.229332129894168
2022-11-14,S07,0.22271435303792167
2022-11-15,S07,0.23459510988742224
2022-11-16,S07,0.22808052794859116
2022-11-17,S07,0.2279780268143611
2022-11-18,S07,0.22955968319093292
2022-11-21,S07,0.2352591520958409
2022-11-22,S07,0.22147027658604515
2022-11-23,S07,0.21726042595059714
2022-11-25,S07,0.24363163226558712
2022-11-28,S07,0.23958487066826256
2022-11-29,S07,0.2528755635278996
2022-11-30,S07,0.28649047990211585
2022-12-01,S07,0.2839224727146143
2022-12-02,S07,0.29456516775189545
2022-12-05,S07,0.2862572997427891
2022-12-06,S07,0.2607712670132461
2022-12-07,S07,0.2548191490324855
2022-12-08,S07,0.2510037817166004
2022-12-09,S07,0.24674090554475792
2022-12-12,S07,0.1941809708650646
2022-12-13,S07,0.2002488512242212
2022-12-14,S07,0.19894861996923113
2022-12-15,S07,0.21412208270817018
2022-12-16,S07,0.2162389910335676
2022-12-19,S07,0.20093634836555374
2022-12-20,S07,0.22279121904984694
2022-12-21,S07,0.20435747214459415
2022-12-22,S07,0.24688868899564267
2022-12-23,S07,0.24028150301065845
2022-12-27,S07,0.24342869302050196
2022-12-28,S07,0.2346868149758285
2022-12-29,S07,0.23718776641799844
2022-12-30,S07,0.22791238071299327
2023-01-03,S07,0.2445326277900952
2023-01-04,S07,0.2396350351027513
2023-01-05,S07,0.2411482639550421
2023-01-06,S07,0.24362007556968962
2023-01-09,S07,0.21714597384123407
2023-01-10,S07,0.20687342541862264
2023-01-11,S07,0.19356444841690923
2023-01-12,S07,0.18511698721130443
2023-01-13,S07,0.1962757097187898
2023-01-17,S07,0.15053229100324986
2023-01-18,S07,0.08766747450099957
2023-01-19,S07,0.09330769656416685
2023-01-20,S07,0.06631718537380349
2023-01-23,S07,0.04395532513523623
2023-01-24,S07,0.06691438552826491
2023-01-25,S07,0.06638697125276953
2023-01-26,S07,-0.007989783294139156
2023-01-27,S07,-0.0058222752226659595
2023-01-30,S07,-0.03949328825284949
2023-01-31,S07,-0.0893119198437183
2023-02-01,S07,-0.11127323165667499
2023-02-02,S07,-0.1107262658499037
2023-02-03,S07,-0.09250926266314277
2023-02-06,S07,-0.12375611403442052
2023-02-07,S07,-0.10674758861497294
2023-02-08,S07,-0.11647237269304495
2023-02-09,S07,-0.1193243055725254
2023-02-10,S07,-0.14504982177399
2023-02-13,S07,-0.22801090152197723
2023-02-14,S07,-0.21684031864354564
2023-02-15,S07,-0.18980097480277955
2023-02-16,S07,-0.20596630327822738
2023-02-17,S07,-0.20112558610462186
2023-02-21,S07,-0.24189015055738006
2023-02-22,S07,-0.24751139565678174
2023-02-23,S07,-0.24349782970761003
2023-02-24,S07,-0.24033023731228434
2023-02-27,S07,-0.24865319295382168
2023-02-28,S07,-0.25083721245350776
2023-03-01,S07,-0.25774019962966743
2023-03-02,S07,-0.25306542898604406
2023-03-03,S07,-0.3354051394421547
2023-03-06,S07,-0.3353965424694091
2023-03-07,S07,-0.33129650440913117
2023-03-08,S07,-0.33577964953195255
2023-03-09,S07,-0.28487072880295583
2023-03-10,S07,-0.2945535332402025
2023-03-13,S07,-0.2783948018124159
2023-03-14,S07,-0.2637421664011405
2023-03-15,S07,-0.22341799398763043
2023-03-16,S07,-0.22549182116633262
2023-03-17,S07,-0.1777799587495585
2023-03-20,S07,-0.15189888709995833
2023-03-21,S07,-0.1327911724484915
2023-03-22,S07,-0.15114247437995934
2023-03-23,S07,-0.14640192261727517
2023-03-24,S07,-0.14505044784093218
2023-03-27,S07,-0.15612475305797602
2023-03-28,S07,-0.1568284596838778
2023-03-29,S07,-0.17636763613086612
2023-03-30,S07,-0.16098542725091022
2023-03-31,S07,-0.14893575366353357
2023-04-03,S07,-0.1437024903258059
2023-04-04,S07,-0.13803847647046208
2023-04-05,S07,-0.11919575419261909
2023-04-06,S07,-0.1283001211896493
2023-04-10,S07,-0.16233225568027929
2023-04-11,S07,-0.1644000011283522
2023-04-12,S07,-0.1657779633634733
2023-04-13,S07,-0.16614277383223375
2023-04-14,S07,-0.1617134470005331
2023-04-17,S07,-0.16131853811373306
2023-04-18,S07,-0.17696191739971737
2023-04-19,S07,-0.17635001446336082
2023-04-20,S07,-0.1959335764702142
2023-04-21,S07,-0.1733931026595514
2023-04-24,S07,-0.14665141336913573
2023-04-25,S07,-0.12816259023164597
2023-04-26,S07,-0.13047724794350118
2023-04-27,S07,-0.08345949968704672
2023-04-28,S07,-0.08207551479403627
2023-05-01,S07,-0.0431880305360444
2023-05-02,S07,0.006756161226988807
2023-05-03,S07,0.04915163585012821
2023-05-04,S07,0.08236862912485578
2023-05-05,S07,0.10297487532928518
2023-05-08,S07,0.10944521834595852
2023-05-09,S07,0.11613844499371896
2023-05-10,S07,0.12830331237949602
2023-05-11,S07,0.12892105743775195
2023-05-12,S07,0.12554587656185245
2023-05-15,S07,0.12545241485748873
2023-05-16,S07,0.14042843051117082
2023-05-17,S07,0.12347951951312947
2023-05-18,S07,0.1521238374453248
2023-05-19,S07,0.15884625576165146
2023-05-22,S07,0.23758408111991172
2023-05-23,S07,0.275236276026581
2023-05-24,S07,0.25813629711792024
2023-05-25,S07,0.26847288828889604
2023-05-26,S07,0.28870269456608894
2023-05-30,S07,0.2900253727663016
2023-05-31,S07,0.2795396012740259
2023-06-01,S07,0.2679619219477847
2023-06-02,S07,0.3148088776807563
2023-06-05,S07,0.31679783854653853
2023-06-06,S07,0.3122740741606363
2023-06-07,S07,0.3186460341663037
2023-06-08,S07,0.3120825799509251
2023-06-09,S07,0.33837785857556024
2023-06-12,S07,0.32418672841025625
2023-06-13,S07,0.3236804271547136
2023-06-14,S07,0.2958056276705393
2023-06-15,S07,0.3111444685182441
2023-06-16,S07,0.2697336607423147
2023-06-20,S07,0.2538906145894234
2023-06-21,S07,0.23288344292572818
2023-06-22,S07,0.28593868197294064
2023-06-23,S07,0.29058249105342854
2023-06-26,S07,0.2977980281585354
2023-06-27,S07,0.29718668497774275
2023-06-28,S07,0.30825040872192444
2023-06-29,S07,0.33467472998262043
2023-06-30,S07,0.3213673954942888
2023-07-03,S07,0.304329596638753
2023-07-05,S07,0.30153586205766275
2023-07-06,S07,0.2651242157363613
2023-07-07,S07,0.2667116733596783
2023-07-10,S07,0.2675282576793006
2023-07-11,S07,0.26136119771880423
2023-07-12,S07,0.271295049692704
2023-07-13,S07,0.2918414186328617
2023-07-14,S07,0.27693569037855503
2023-07-17,S07,0.27629002921530027
2023-07-18,S07,0.261362179843744
2023-07-19,S07,0.26131637897095034
2023-07-20,S07,0.2496661904307214
2023-07-21,S07,0.2528895982373087
2023-07-24,S07,0.25371003508437073
2023-07-25,S07,0.250070493220046
2023-07-26,S07,0.24637500057054781
2023-07-27,S07,0.2843462320303419
2023-07-28,S07,0.28746941394862935
2023-07-31,S07,0.2802116957586008
2023-08-01,S07,0.2595720283014318
2023-08-02,S07,0.23912963477837196
2023-08-03,S07,0.2116349704493296
2023-08-04,S07,0.21367590883757848
2023-08-07,S07,0.17488327401265047
2023-08-08,S07,0.17527836605301797
2023-08-09,S07,0.17478628175988828
2023-08-10,S07,0.17190852243811428
2023-08-11,S07,0.16499619057816042
2023-08-14,S07,0.17035867511259697
2023-08-15,S07,0.15780298492826347
2023-08-16,S07,0.13498709798221836
2023-08-17,S07,0.14438604727226165
2023-08-18,S07,0.11472526278066363
2023-08-21,S07,0.11565931790538138
2023-08-22,S07,0.11262415132226603
2023-08-23,S07,0.05404265914623029
2023-08-24,S07,0.07080548158920318
2023-08-25,S07,0.07975515148122923
2023-08-28,S07,0.047151424705640876
2023-08-29,S07,0.021164954721956578
2023-08-30,S07,0.042771398497483536
2023-08-31,S07,0.05518176970973012
2023-09-01,S07,-0.0011538489857595088
2023-09-05,S07,-0.00994030546785536
2023-09-06,S07,-0.0016918090486777607
2023-09-07,S07,-0.028759837902497875
2023-09-08,S07,-0.05011841278716283
2023-09-11,S07,-0.06400067056018796
2023-09-12,S07,-0.05987182956966046
2023-09-13,S07,-0.04716433240736898
2023-09-14,S07,-0.04671060835842219
2023-09-15,S07,-0.028360504209223782
2023-09-18,S07,-0.035010638985859356
2023-09-19,S07,-0.05021481330943567
2023-09-20,S07,-0.03683652909715458
2023-09-21,S07,-0.029852563755424704
2023-09-22,S07,-0.043687725734365
2023-09-25,S07,-0.044857918742583595
2023-09-26,S07,-0.09526218694390871
2023-09-27,S07,-0.09201830512363475
2023-09-28,S07,-0.09438017050106659
2023-09-29,S07,-0.08693260993981083
2023-10-02,S07,-0.08510097339128443
2023-10-03,S07,-0.07470728449485659
2023-10-04,S07,-0.0852296738272172
2023-10-05,S07,-0.09679974028402753
2023-10-06,S07,-0.09736050033118863
2023-10-09,S07,-0.08177858483193118
2023-10-10,S07,-0.06570416297713579
2023-10-11,S07,-0.0871603633168826
2023-10-12,S07,-0.09355921162969298
2023-10-13,S07,-0.07918029899677723
2023-10-16,S07,-0.04980900450070004
2023-10-17,S07,-0.05666655765829591
2023-10-18,S07,0.016041811605403408
2023-10-19,S07,0.013078392313359331
2023-10-20,S07,0.0013585306130374953
2023-10-23,S07,0.011315455251642074
2023-10-24,S07,0.02540508970111538
2023-10-25,S07,0.015068366356524315
2023-10-26,S07,-0.0259795963364316
2023-10-27,S07,-0.04735262909975784
2023-10-30,S07,-0.021418352277801898
2023-10-31,S07,-0.05272406538355744
2023-11-01,S07,-0.05313778569579941
2023-11-02,S07,-0.10569689619159686
2023-11-03,S07,-0.061728742905446145
2023-11-06,S07,-0.0572840086904987
2023-11-07,S07,-0.04866807267368008
2023-11-08,S07,-0.04731429171051584
2023-11-09,S07,-0.039998880030650816
2023-11-10,S07,0.012645519489323786
2023-11-13,S07,0.017861892094655607
2023-11-14,S07,0.08738862172156014
2023-11-15,S07,0.08940781074261106
2023-11-16,S07,0.07962723705468813
2023-11-17,S07,0.08050868864255435
2023-11-20,S07,0.07147292241539432
2023-11-21,S07,0.06674819120480523
2023-11-22,S07,0.0622393334581569
2023-11-24,S07,0.06890775370373108
2023-11-27,S07,0.07297978004452932
2023-11-28,S07,0.09924471298979988
2023-11-29,S07,0.10066739950859932
2023-11-30,S07,0.09629071514468412
2023-12-01,S07,0.08549888550509192
2023-12-04,S07,0.10438997509183058
2023-12-05,S07,0.1045638686001068
2023-12-06,S07,0.12382699596304143
2023-12-07,S07,0.13138373722474575
2023-12-08,S07,0.15432770919679098
2023-12-11,S07,0.18051945467064281
2023-12-12,S07,0.17367219660508718
2023-12-13,S07,0.19528492063946615
2023-12-14,S07,0.17394000617290378
2023-12-15,S07,0.1664485474862697
2023-12-18,S07,0.17651829068189928
2023-12-19,S07,0.16237635594915478
2023-12-20,S07,0.12107346131757539
2023-12-21,S07,0.11617728620584232
2023-12-22,S07,0.12115161882493018
2023-12-26,S07,0.1816498317835393
2023-12-27,S07,0.18600311074371356
2023-12-28,S07,0.1874543510452048
2023-12-29,S07,0.1832902854581152
2024-01-02,S07,0.15939906276821855
2024-01-03,S07,0.16893996254535912
2024-01-04,S07,0.18454123086235688
2024-01-05,S07,0.18140236758786107
2024-01-08,S07,0.18445391871313105
2024-01-09,S07,0.18089574412021936
2024-01-10,S07,0.18036788497190168
2024-01-11,S07,0.18155194695519444
