date,net_return,gross_return,transaction_cost,borrow_cost,nav,turnover,gross_exposure,net_exposure,beta_exposure,max_group_exposure,max_weight,rank_ic,risk_liquidation,capacity_proxy_nav
2019-05-24,-0.0004923818499529589,-0.00028468205333389494,0.0001753770400627069,3.2322756556357065e-05,93090.96022284556,0.4929781734571807,0.7055164708900946,-8.79697605001935e-15,-8.715250743307479e-15,1.465841337200402e-15,0.08020623291442108,0.187012987012987,False,422760.5454748044
2019-05-28,-0.0002412193024543963,4.3851983620600515e-05,0.00016909597579169218,0.00011597531028330464,93068.5048863558,0.474641952789876,0.9941555086700119,-2.4841368674048637e-15,-2.1371793224034263e-15,8.951173136040325e-16,0.08013560731213669,-0.08961038961038961,False,201251.443558526
2019-05-29,-0.0004248375785349295,-0.0002109356075213251,0.0001730462651778504,4.085570583575403e-05,93028.96588810202,0.4867979859659727,0.6271486180183172,2.545562153534703e-15,2.4424906541753444e-15,8.604228440844963e-16,0.08205203471289886,-0.04935064935064935,False,210745.32374699973
2019-05-30,-0.00043923830988221825,-0.00023624889645047033,0.00017721618255428295,2.5773230877464982e-05,92988.10400235523,0.497133797364681,0.6173171108051307,-4.533736862528266e-15,-4.163336342344337e-15,1.1796119636642288e-15,0.09861209709005453,-0.1064935064935065,False,322219.5337226317
2019-05-31,-0.00013137422792930907,6.892558199848866e-05,0.00017493061359334013,2.5369196334457614e-05,92975.88776198532,0.49104471852570825,0.5201462511371399,-2.0764334905476646e-15,-1.9845236565174673e-15,5.585809592645319e-16,0.09974174035238062,-0.14935064935064934,False,384086.2032567934
2019-06-03,-0.00033312293859131235,-0.00011315694372119203,0.00015583837486691105,6.412762000320927e-05,92944.9153610359,0.4378699854292664,0.6265157110606919,3.6865372297099215e-15,3.490263633665336e-15,1.0408340855860843e-15,0.09912848191193985,0.023376623376623374,False,212785.45419872864
2019-06-04,-4.6892758566112686e-05,7.539038502863817e-05,9.653592259225682e-05,2.5747221002494038e-05,92940.55691755994,0.27171841460008306,0.5367681161412682,5.3829388298793974e-18,-2.7755575615628914e-17,4.163336342344337e-17,0.09997285153095636,-0.17662337662337665,False,438130.4154406923
2019-06-05,-0.00034392853288778345,-0.00012858968198658152,0.0001932798872241635,2.2058963677038417e-05,92908.59200817351,0.543282397394526,0.0,0.0,0.0,0.0,0.0,0.12207792207792208,True,367054.2401315165
2019-06-06,-0.00017754995669286646,0.0,0.00017754995669286646,0.0,92892.09609168606,0.4992525089191996,0.49934116692176145,-6.288472556495091e-16,-6.453171330633722e-16,2.7755575615628914e-16,0.07201278586701201,-0.044155844155844164,False,318471.2943605313
2019-06-07,-0.00021447595649062438,-1.896050882381008e-05,0.00017499457779331722,2.0520869873497073e-05,92872.17297052639,0.4924946313202167,0.559819009574446,-3.236097006140427e-14,-3.071154441869339e-14,6.183638670553826e-15,0.08595850395367133,-0.07402597402597402,False,304231.6884991879
2019-06-10,-0.000272383026330274,-4.346327389860859e-05,0.0001599009704293325,6.901878200233293e-05,92846.87616699081,0.446251604839369,0.5802819980386059,2.6997707947745233e-14,2.6256774532384952e-14,4.5425902622797665e-15,0.09974423501750496,0.051948051948051945,False,150628.68263493106
2019-06-11,-9.652279167217434e-06,0.00022207141229652923,0.00020787648606490096,2.3847205398845702e-05,92845.97998302223,0.5806832359119787,0.0,0.0,0.0,0.0,0.0,-0.09480519480519481,True,152038.3588621941
2019-06-12,-0.0001767117078533204,0.0,0.0001767117078533204,0.0,92829.57301133212,0.4962822573190685,0.49636997170449537,-2.9300646941199038e-16,-4.0939474033052647e-16,3.95516952522712e-16,0.05801025109054321,-0.05324675324675325,False,262713.7065624368
2019-06-13,-0.0003249448551244709,-0.00012828519654916045,0.00017626089261485174,2.0398765960458726e-05,92799.40851917869,0.49462652576930793,0.6837002173653418,-4.933945536606932e-15,-4.85722573273506e-15,1.1657341758564144e-15,0.08231537418648241,0.04935064935064935,False,212640.14744818935
